STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 02:53,FM-15,CLR:00,10.00,,24,-4.4,20,-6.7,11,-11.7,57,11,210,,24.63,,,30.15,0.00,30.08,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 03:53,FM-15,BKN:07 200,10.00,,21,-6.1,18,-8.0,10,-12.2,62,11,180,,24.61,,,30.14,0.00,30.05,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 04:53,FM-15,BKN:07 200,10.00,,25,-3.9,21,-6.4,11,-11.7,55,15,200,,24.59,8,,30.12,0.00,30.03,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 05:00,FM-12,,,,25,-3.9,21,-6.4,11,-11.7,55,15,200,,24.64,8,+0.06,30.12,,,32,19,26,-4.8,,,,39,0,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 05:53,FM-15,FEW:02 100 SCT:04 200,10.00,,25,-3.9,20,-6.5,10,-12.2,53,13,200,,24.58,,,30.12,0.00,30.02,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 06:53,FM-15,FEW:02 100 SCT:04 200,10.00,,25,-3.9,21,-6.4,11,-11.7,55,11,220,,24.58,,,30.13,0.00,30.02,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 07:53,FM-15,FEW:02 100 BKN:07 200,10.00,,27,-2.8,22,-5.5,12,-11.1,53,16,210,,24.58,6,,30.08,0.00,30.02,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 08:00,FM-12,,,,27,-2.8,22,-5.5,12,-11.1,53,16,210,,24.63,6,+0.01,30.08,,,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 08:53,FM-15,FEW:02 70 BKN:07 120 BKN:07 220,10.00,,31,-0.6,25,-4.0,13,-10.6,47,7,240,,24.60,,,30.10,0.00,30.04,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 09:53,FM-15,FEW:02 70 BKN:07 120 BKN:07 220,10.00,,31,-0.6,26,-3.2,18,-7.8,59,7,030,,24.65,,,30.15,0.00,30.10,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 10:53,FM-15,FEW:02 70 BKN:07 100 BKN:07 220,10.00,,36,2.2,28,-2.0,15,-9.4,42,5,320,,24.67,1,,30.17,0.00,30.12,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 11:00,FM-12,74,,,36,2.2,28,-2.0,15,-9.4,42,5,320,,24.72,1,-0.09,30.17,,,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 11:53,FM-15,FEW:02 70 BKN:07 85 BKN:07 120,10.00,,30,-1.1,26,-3.2,20,-6.7,66,10,260,,24.67,,,30.19,0.00,30.12,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 12:53,FM-15,BKN:07 80 BKN:07 150 BKN:07 200,10.00,,37,2.8,30,-1.4,17,-8.3,44,6,250,,24.66,,,30.15,0.00,30.11,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 13:53,FM-15,BKN:07 85 BKN:07 150 BKN:07 200,10.00,,40,4.4,31,-0.6,16,-8.9,38,7,250,,24.66,8,,30.15,0.00,30.11,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 14:00,FM-12,,,,40,4.4,31,-0.6,16,-8.9,38,7,250,,24.71,8,+0.01,30.15,,,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 14:53,FM-15,SCT:04 80 SCT:04 150 BKN:07 200,10.00,,41,5.0,31,-0.3,16,-8.9,36,8,300,,24.67,,,30.14,0.00,30.12,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 15:53,FM-15,FEW:02 80 BKN:07 150 BKN:07 220,10.00,,37,2.8,31,-0.5,22,-5.6,54,6,010,,24.67,,,30.18,0.00,30.12,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 16:53,FM-15,FEW:02 80 BKN:07 140 BKN:07 220,10.00,,37,2.8,31,-0.5,22,-5.6,54,3,300,,24.68,3,,30.18,0.00,30.14,,,,,,,,,,0712,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 17:00,FM-12,74,,,37,2.8,31,-0.5,22,-5.6,54,3,300,,24.73,3,-0.03,30.18,,,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 17:53,FM-15,FEW:02 80 BKN:07 140,10.00,,39,3.9,31,-0.6,18,-7.8,43,10,340,,24.70,,,30.20,0.00,30.16,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 18:53,FM-15,BKN:07 130,10.00,,36,2.2,30,-1.2,20,-6.7,52,9,340,,24.72,,,30.23,0.00,30.18,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 19:53,FM-15,BKN:07 130,10.00,,37,2.8,30,-1.2,18,-7.8,46,5,350,,24.73,1,,30.23,0.00,30.19,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 20:00,FM-12,,,,37,2.8,30,-1.2,18,-7.8,46,5,350,,24.78,1,-0.04,30.23,,,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 20:53,FM-15,OVC:08 120,10.00,,32,0.0,28,-2.1,22,-5.6,66,9,170,,24.71,,,30.20,0.00,30.17,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 21:53,FM-15,BKN:07 120,10.00,,29,-1.7,26,-3.1,22,-5.6,75,11,160,,24.68,,,30.19,0.00,30.14,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 22:53,FM-15,BKN:07 110,10.00,,30,-1.1,27,-3.0,21,-6.1,69,13,180,,24.67,8,,30.14,0.00,30.12,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 23:00,FM-12,,,,30,-1.1,27,-3.0,21,-6.1,69,13,180,,24.72,8,+0.06,30.14,,,39,19,29,-1.8,,,,36,0,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 23:53,FM-15,SCT:04 110,10.00,,30,-1.1,26,-3.5,18,-7.8,61,10,210,,24.65,,,30.15,0.00,30.10,42,19,31,0.2,,,,34,0,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-26 23:59,SOD,,,,,,,,,,,,,,,,,,,,42,19,31,0.2,,,,34,0,0711,1712,,0.00,0.0,T,24.65,,9.3,22,210,18,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 00:53,FM-15,FEW:02 110,10.00,,31,-0.6,26,-3.4,17,-8.3,56,10,220,,24.64,,,30.11,0.00,30.09,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 01:53,FM-15,FEW:02 120,10.00,,32,0.0,26,-3.2,16,-8.9,52,13,220,,24.64,5,,30.10,0.00,30.09,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 02:00,FM-12,,,,32,0.0,26,-3.2,16,-8.9,52,13,220,,24.69,5,+0.02,30.10,,,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 02:53,FM-15,FEW:02 120,10.00,,31,-0.6,26,-3.5,16,-8.9,54,13,220,,24.64,,,30.09,0.00,30.09,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 03:53,FM-15,FEW:02 120,10.00,,29,-1.7,24,-4.2,16,-8.9,58,13,230,,24.63,,,30.10,0.00,30.08,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 04:53,FM-15,FEW:02 120,10.00,,29,-1.7,24,-4.2,16,-8.9,58,10,230,,24.61,8,,30.08,0.00,30.05,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 05:00,FM-12,,,,29,-1.7,24,-4.2,16,-8.9,58,10,230,,24.65,8,+0.03,30.08,,,42,27,35,4.2,,,,30,0,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 05:53,FM-15,FEW:02 120,10.00,,31,-0.6,26,-3.5,16,-8.9,54,11,210,,24.60,,,30.05,0.00,30.04,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 06:53,FM-15,FEW:02 120 FEW:02 220,10.00,,31,-0.6,26,-3.5,16,-8.9,54,16,210,,24.59,,,30.05,0.00,30.03,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 07:53,FM-15,FEW:02 80 FEW:02 120 SCT:04 220,10.00,,35,1.7,28,-2.0,17,-8.3,48,18,210,,24.57,8,,30.01,0.00,30.01,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 08:00,FM-12,74,,,35,1.7,28,-2.0,17,-8.3,48,18,210,,24.62,8,+0.04,30.01,,,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 08:53,FM-15,FEW:02 80 FEW:02 120 SCT:04 220,10.00,,37,2.8,30,-1.1,19,-7.2,48,13,230,,24.56,,,30.00,0.00,29.99,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 09:53,FM-15,FEW:02 80 FEW:02 140 BKN:07 220,10.00,,41,5.0,33,0.4,20,-6.7,43,15,220,,24.52,,,29.96,0.00,29.95,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 10:53,FM-15,FEW:02 80 FEW:02 140 BKN:07 220,10.00,,47,8.3,36,2.5,22,-5.6,37,11,220,,24.50,8,,29.90,0.00,29.92,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 11:00,FM-12,74,,,47,8.3,36,2.5,22,-5.6,37,11,220,,24.55,8,+0.07,29.90,,,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 11:53,FM-15,FEW:02 80 SCT:04 140 BKN:07 220,10.00,,49,9.4,38,3.2,23,-5.0,36,11,260,,24.48,,,29.86,0.00,29.90,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 12:53,FM-15,FEW:02 80 SCT:04 140 BKN:07 220,10.00,,49,9.4,38,3.4,24,-4.4,38,13,260,,24.46,,,29.85,0.00,29.88,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 13:53,FM-15,FEW:02 80 BKN:07 140 BKN:07 220,10.00,,47,8.3,37,2.8,24,-4.4,41,10,250,,24.44,8,,29.81,0.00,29.85,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 14:00,FM-12,74,,,47,8.3,37,2.8,24,-4.4,41,10,250,,24.49,8,+0.06,29.81,,,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 14:53,FM-15,FEW:02 80 SCT:04 140 BKN:07 220,10.00,,46,7.8,37,2.7,25,-3.9,44,15,260,,24.42,,,29.80,0.00,29.83,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 15:53,FM-15,FEW:02 80 SCT:04 150 BKN:07 220,10.00,,47,8.3,37,2.8,24,-4.4,41,16,270,29,24.39,,,29.78,0.00,29.80,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 16:53,FM-15,FEW:02 80 SCT:04 150 BKN:07 220,10.00,,48,8.9,37,2.9,23,-5.0,37,24,260,32,24.35,8,,29.72,0.00,29.75,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 17:00,FM-12,74,,,48,8.9,37,2.9,23,-5.0,37,24,260,,24.40,8,+0.09,29.72,,,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 17:53,FM-15,FEW:02 80 SCT:04 150 BKN:07 220,10.00,,45,7.2,36,2.3,24,-4.4,44,13,260,,24.34,,,29.72,0.00,29.74,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 18:53,FM-15,FEW:02 80 SCT:04 150 BKN:07 220,10.00,,46,7.8,36,2.2,22,-5.6,38,22,270,32,24.34,,,29.71,0.00,29.74,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 19:53,FM-15,SCT:04 150 BKN:07 220,10.00,,46,7.8,36,2.0,21,-6.1,37,7,250,,24.35,5,,29.70,0.00,29.75,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 20:00,FM-12,,,,46,7.8,36,2.0,21,-6.1,37,7,250,,24.40,5,+0.00,29.70,,,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 20:53,FM-15,BKN:07 250,10.00,,46,7.8,36,2.0,21,-6.1,37,15,310,,24.38,,,29.73,0.00,29.78,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 21:53,FM-15,FEW:02 100 BKN:07 250,10.00,,41,5.0,34,0.9,23,-5.0,49,9,010,,24.41,,,29.78,0.00,29.82,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 22:53,FM-15,BKN:07 90 BKN:07 220,10.00,,31,-0.6,29,-1.5,27,-2.8,85,18,040,28,24.46,3,,29.85,0.00,29.88,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,2019-01-27 23:00,FM-12,,,,31,-0.6,29,-1.5,27,-2.8,85,18,040,,24.51,3,-0.11,29.85,,,48,29,38,7.2,,,,27,0,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
